microchip;species;sex;size;potentDangerous;neighborhood
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
9,56E+14;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
